cell_id,date,frp_sum,frp_max,n_det,y,frp_sum_l1,n_det_l1,frp_sum_l3,n_det_l3,frp_sum_l7,n_det_l7,frp_sum_l30,frp_max_l3,frp_max_l7,frp_max_l30,n_det_l30,frp_sum_l1_l3,frp_sum_l1_l7,frp_sum_l1_l30,n_det_l1_l3,n_det_l1_l7,n_det_l1_l30,frp_sum_l3_l3,frp_sum_l3_l7,frp_sum_l3_l30,n_det_l3_l3,n_det_l3_l7,n_det_l3_l30,frp_sum_l7_l3,frp_sum_l7_l7,frp_sum_l7_l30,n_det_l7_l3,n_det_l7_l7,n_det_l7_l30
42227,2025-07-19,0.49,0.49,1,0.0,0.52,1.0,0.5500000000000004,1.0,0.5240000000000056,1.0,0.7532000000000001,0.5499999999999999,0.5239999999999999,0.6688,1.12,0.5166666666666665,0.48,0.74,1.0,1.0,1.12,0.45166666666666716,0.41633333333333356,0.789866666666666,1.0,1.0,1.1133333333333333,0.42133333333333917,0.42451428571429073,0.8629980952381,1.0,1.0285714285714285,1.1304761904761904
42227,2025-07-25,0.18,0.18,1,0.0,0.49,1.0,0.5833333333333338,1.0,0.5080000000000057,1.0,0.7430769230769231,0.5833333333333331,0.508,0.661923076923077,1.1153846153846154,0.5499999999999999,0.528,0.7315384615384615,1.0,1.0,1.1153846153846154,0.5016666666666673,0.45566666666666694,0.7806410256410251,1.0,1.0,1.108974358974359,0.4606666666666725,0.4398857142857196,0.8499597069597118,1.0,1.0,1.1254578754578755
42227,2025-07-27,0.36,0.36,1,0.0,0.18,1.0,0.39666666666666717,1.0,0.46400000000000563,1.0,0.6938461538461538,0.39666666666666667,0.46399999999999997,0.6126923076923076,1.1153846153846154,0.5833333333333331,0.5119999999999999,0.7111538461538462,1.0,1.0,1.1153846153846154,0.566111111111112,0.49766666666666703,0.7586538461538456,1.0,1.0,1.108974358974359,0.5026666666666725,0.45920000000000566,0.8086007326007375,1.0,1.0,1.119047619047619
42227,2025-07-28,0.29,0.29,1,1.0,0.36,1.0,0.34333333333333377,1.0,0.44666666666667143,1.0,0.6157692307692308,0.34333333333333327,0.4466666666666667,0.5615384615384615,1.0769230769230769,0.3966666666666665,0.4566666666666666,0.661923076923077,1.0,1.0,1.1153846153846154,0.5100000000000007,0.48083333333333367,0.7191025641025635,1.0,1.0,1.108974358974359,0.4986666666666724,0.4600000000000057,0.7783058608058658,1.0,1.0,1.119047619047619
42227,2025-07-30,0.46,0.46,1,0.0,0.29,1.0,0.2766666666666671,1.0,0.4242857142857183,1.0,0.5730769230769232,0.27666666666666656,0.42428571428571427,0.5188461538461537,1.0769230769230769,0.3433333333333332,0.4428571428571428,0.5838461538461538,1.0,1.0,1.0769230769230769,0.4411111111111119,0.46119047619047654,0.6582692307692302,1.0,1.0,1.0897435897435896,0.4728888888888944,0.4580952380952436,0.7388186813186862,1.0,1.0,1.1126373626373627
42260,2025-07-20,8.65,8.65,1,0.0,11.51,2.0,0.3250000000000006,1.0,0.43000000000000466,1.0,0.558,0.32499999999999984,0.42999999999999994,0.5015999999999999,1.08,0.2699999999999998,0.4466666666666666,0.5512,1.0,1.0,1.08,0.37000000000000094,0.4713888888888893,0.6145999999999994,1.0,1.0,1.08,0.45533333333333875,0.4667777777777833,0.7095047619047667,1.0,1.0,1.1104761904761906
42260,2025-07-28,7.39,7.39,1,0.0,8.65,1.0,4.470000000000001,1.0,1.7483333333333382,1.0,0.8096000000000001,4.47,1.7483333333333333,0.7951999999999999,1.04,5.935,2.3,0.9736,1.5,1.1666666666666667,1.12,0.3341666666666676,0.46055555555555605,0.5643999999999995,1.0,1.0,1.0666666666666667,0.43833333333333824,0.47477777777778307,0.6699714285714335,1.0,1.0,1.1038095238095238
43728,2025-07-06,0.88,0.88,1,0.0,0.55,1.0,8.65,1.0,1.9940000000000058,1.0,0.8162500000000001,8.65,1.9940000000000002,0.80125,1.0416666666666667,11.51,2.6119999999999997,0.9158333333333334,2.0,1.2,1.0833333333333333,0.3250000000000006,0.4396666666666672,0.5224999999999994,1.0,1.0,1.0555555555555556,0.43000000000000466,0.4745333333333385,0.6287896825396876,1.0,1.0,1.0942460317460319
43728,2025-07-07,0.36,0.36,1,1.0,0.88,1.0,4.7650000000000015,1.0,2.072000000000006,1.0,0.795,4.765000000000001,2.072,0.7799999999999999,1.0416666666666667,6.03,2.618,0.9116666666666666,1.5,1.2,1.0833333333333333,4.487500000000001,2.059666666666667,0.827916666666666,1.0,1.0,1.0416666666666667,1.2120000000000055,0.7685333333333386,0.6479146825396875,1.0,1.0,1.0803571428571428
43728,2025-07-08,0.5,0.5,1,1.0,0.36,1.0,0.6200000000000009,1.0,2.108000000000006,1.0,0.7776000000000001,0.62,2.108,0.7631999999999999,1.04,0.7150000000000001,2.6959999999999997,0.9103999999999999,1.0,1.2,1.08,6.707500000000001,2.896000000000001,0.9853999999999995,1.0,1.0,1.04,2.0330000000000057,1.0813333333333386,0.7048780952381003,1.0,1.0,1.0771428571428572
43728,2025-07-09,0.95,0.55,2,1.0,0.5,1.0,0.5800000000000006,1.0,2.1360000000000054,1.0,0.7752000000000001,0.58,2.136,0.7608,1.04,0.5966666666666667,2.732,0.9067999999999999,1.0,1.2,1.08,4.678333333333334,2.9406666666666674,0.9693999999999994,1.0,1.0,1.04,2.0580000000000056,1.4101333333333386,0.728264761904767,1.0,1.0,1.0638095238095238
43728,2025-07-11,0.78,0.78,1,0.0,0.95,2.0,0.6033333333333339,1.3333333333333333,2.2680000000000056,1.2,0.7924,0.47000000000000003,2.188,0.762,1.08,0.58,2.7600000000000002,0.9044,1.0,1.2,1.08,1.9883333333333344,2.988000000000001,0.9535999999999994,1.0,1.0,1.04,2.105333333333339,1.7480000000000053,0.7649714285714337,1.0,1.0,1.0571428571428572
43728,2025-07-17,1.28,0.78,2,0.0,0.78,1.0,0.743333333333334,1.3333333333333333,2.020000000000005,1.1666666666666667,0.8128,0.61,1.9533333333333334,0.7824,1.08,0.6033333333333334,2.4583333333333335,0.9216,1.3333333333333333,1.3333333333333333,1.12,0.6011111111111118,2.5905555555555564,0.9561333333333327,1.111111111111111,1.0555555555555556,1.0533333333333332,2.1706666666666723,1.8346666666666722,0.812824761904767,1.0666666666666662,1.0333333333333334,1.0584761904761906
43728,2025-07-18,1.5,0.61,3,1.0,1.28,2.0,1.003333333333334,1.6666666666666667,0.7916666666666714,1.3333333333333333,0.8480000000000001,0.7033333333333335,0.6416666666666667,0.7976000000000001,1.12,0.7433333333333333,0.6699999999999999,0.9419999999999998,1.3333333333333333,1.1666666666666667,1.12,0.6422222222222228,2.6602777777777784,0.9678666666666661,1.222222222222222,1.111111111111111,1.0666666666666667,2.1413333333333386,2.099666666666672,0.8552914285714337,1.1222222222222216,1.0611111111111111,1.0584761904761906
43728,2025-07-24,1.08,0.79,2,0.0,1.5,3.0,1.1866666666666672,2.0,0.8928571428571469,1.5714285714285714,0.8730769230769232,0.7233333333333333,0.6371428571428571,0.7903846153846155,1.1923076923076923,1.0033333333333334,0.7571428571428571,0.955,1.6666666666666667,1.2857142857142858,1.1538461538461537,0.783333333333334,2.423571428571429,0.9692307692307688,1.4444444444444444,1.1904761904761905,1.0897435897435896,1.6932222222222275,1.912809523809529,0.8528443223443275,1.2333333333333327,1.1,1.069047619047619
43728,2025-07-25,0.28,0.28,1,1.0,1.08,2.0,1.2866666666666673,2.3333333333333335,0.9214285714285755,1.7142857142857142,0.8988461538461539,0.7266666666666667,0.6242857142857143,0.8049999999999999,1.2307692307692308,1.1866666666666668,0.8928571428571429,0.9938461538461538,2.0,1.5714285714285714,1.2307692307692308,0.9777777777777784,1.3573809523809532,1.0019871794871789,1.6666666666666667,1.3333333333333335,1.1282051282051282,1.2348412698412745,1.7555034013605495,0.8630311355311406,1.3571428571428565,1.1816326530612247,1.0910256410256411
43728,2025-07-27,0.95,0.75,2,0.0,0.28,1.0,0.953333333333334,2.0,0.910000000000004,1.7142857142857142,0.8973076923076924,0.5599999999999999,0.6128571428571429,0.8034615384615384,1.2307692307692308,1.2866666666666668,0.9214285714285715,1.0196153846153846,2.3333333333333335,1.7142857142857142,1.2692307692307692,1.1588888888888895,0.8604761904761912,1.0358974358974353,2.0,1.523809523809524,1.1794871794871795,0.8686507936507981,1.5911360544217736,0.8818553113553164,1.5396825396825389,1.2836734693877552,1.1184981684981685
43728,2025-07-28,1.36,1.02,3,1.0,0.95,2.0,0.7700000000000006,1.6666666666666667,0.9742857142857184,1.8571428571428572,0.9023076923076924,0.6066666666666667,0.6485714285714286,0.8146153846153846,1.2307692307692308,0.9533333333333335,0.91,1.018076923076923,2.0,1.7142857142857142,1.2692307692307692,1.142222222222223,0.9080952380952387,1.0585256410256405,2.111111111111111,1.6666666666666667,1.217948717948718,0.9080952380952422,1.4199931972789162,0.9009578754578804,1.666666666666666,1.3857142857142857,1.145970695970696
43728,2025-07-29,0.63,0.36,2,1.0,1.36,3.0,0.8633333333333338,2.0,1.032857142857147,2.0,0.9280769230769231,0.6833333333333332,0.7157142857142856,0.8273076923076924,1.3076923076923077,0.77,0.9742857142857143,1.023076923076923,1.6666666666666667,1.8571428571428572,1.2692307692307692,1.0033333333333339,0.9352380952380959,1.0682692307692303,2.0,1.761904761904762,1.2307692307692308,0.9352380952380995,1.2540340136054466,0.9208663003663052,1.7619047619047612,1.5081632653061223,1.1725274725274724
43728,2025-07-30,0.7,0.7,1,1.0,0.63,2.0,0.9800000000000005,2.3333333333333335,1.0114285714285756,2.142857142857143,0.9426923076923077,0.71,0.6557142857142857,0.8315384615384616,1.3461538461538463,0.8633333333333333,1.032857142857143,1.0488461538461538,2.0,2.0,1.3461538461538463,0.8622222222222229,0.972380952380953,1.07801282051282,1.888888888888889,1.8571428571428572,1.2564102564102564,0.9723809523809566,1.0775850340136097,0.9419377289377339,1.8571428571428565,1.6224489795918369,1.2045787545787545
43728,2025-07-31,0.64,0.64,1,1.0,0.7,1.0,0.8966666666666673,2.0,0.9285714285714326,2.0,0.9576923076923077,0.6933333333333334,0.6442857142857142,0.8465384615384615,1.3461538461538463,0.98,1.0114285714285716,1.0634615384615385,2.3333333333333335,2.142857142857143,1.3846153846153846,0.8711111111111117,1.0061904761904767,1.093141025641025,2.0,2.0,1.2948717948717947,1.0061904761904805,0.9335034013605483,0.9623131868131918,1.9999999999999993,1.7619047619047616,1.2421245421245422
43759,2025-07-24,0.29,0.29,1,0.0,0.32,1.0,0.6650000000000008,1.5,0.833333333333338,1.8333333333333333,0.9756000000000001,0.53,0.65,0.86,1.36,0.9950000000000001,0.9666666666666668,1.0936,2.5,2.1666666666666665,1.4,0.9216666666666673,1.0066666666666673,1.1201999999999996,2.1666666666666665,2.0555555555555554,1.3066666666666666,1.0221428571428615,0.9571428571428612,0.9821390476190526,2.0714285714285703,1.8333333333333333,1.245142857142857
44117,2025-07-03,0.63,0.63,1,0.0,1.27,2.0,0.7,1.0,0.7840000000000057,1.8,1.0050000000000001,0.7,0.622,0.8845833333333334,1.375,0.63,0.8600000000000001,1.1179166666666667,2.0,2.0,1.4166666666666667,0.9800000000000005,0.9706666666666672,1.1520138888888882,2.3333333333333335,2.0666666666666664,1.3194444444444444,1.0114285714285756,0.970000000000004,1.003359126984132,2.142857142857143,1.8857142857142855,1.249404761904762
44117,2025-07-05,0.22,0.22,1,0.0,0.63,1.0,0.63,1.0,0.8540000000000056,1.8,1.0195833333333335,0.63,0.692,0.8991666666666666,1.375,1.27,0.898,1.1595833333333334,2.0,2.0,1.4583333333333333,0.7,0.8533333333333338,1.166041666666666,1.0,1.8,1.3194444444444444,0.7840000000000057,0.9425142857142902,1.017156746031751,1.8,1.9028571428571428,1.2767857142857142
44117,2025-07-08,0.56,0.56,1,0.0,0.22,1.0,0.4250000000000009,1.0,0.7080000000000057,1.6,1.0050000000000001,0.425,0.5860000000000001,0.8845833333333334,1.375,0.95,0.968,1.1741666666666666,1.5,2.0,1.4583333333333333,0.665,0.7886666666666671,1.1775694444444438,1.0,1.6,1.3194444444444444,0.819000000000006,0.9313142857142905,1.034109126984132,1.8,1.9200000000000004,1.3041666666666667
44117,2025-07-25,0.67,0.67,1,0.0,0.56,1.0,0.47000000000000064,1.0,0.5480000000000056,1.2,1.0116666666666667,0.47000000000000003,0.49399999999999994,0.89125,1.375,0.7066666666666667,0.8219999999999998,1.1595833333333332,1.3333333333333333,1.8,1.4583333333333333,0.5850000000000003,0.7196666666666671,1.1797222222222217,1.0,1.4666666666666666,1.3194444444444444,0.7820000000000058,0.8780571428571479,1.046466269841275,1.7333333333333327,1.8685714285714288,1.3291666666666668
44117,2025-07-29,0.63,0.63,1,0.0,0.67,1.0,0.483333333333334,1.0,0.5560000000000056,1.0,0.998,0.4833333333333334,0.556,0.8824000000000001,1.36,0.47000000000000003,0.662,1.1356,1.0,1.4,1.44,0.5083333333333339,0.6410000000000003,1.1513333333333329,1.0,1.2666666666666666,1.3066666666666666,0.7033333333333393,0.7810857142857197,1.0265276190476242,1.533333333333333,1.7085714285714286,1.324
44117,2025-07-30,0.68,0.68,1,1.0,0.63,1.0,0.6200000000000007,1.0,0.5420000000000057,1.0,0.9838461538461538,0.62,0.542,0.8726923076923078,1.3461538461538463,0.4833333333333334,0.67,1.1176923076923075,1.0,1.2,1.4230769230769231,0.4594444444444452,0.5416666666666671,1.1256410256410252,1.0,1.0,1.2948717948717947,0.6040000000000058,0.6900000000000056,1.008430402930408,1.266666666666666,1.48,1.3115384615384615
44117,2025-07-31,0.24,0.24,1,1.0,0.68,1.0,0.6600000000000006,1.0,0.5650000000000047,1.0,0.995,0.66,0.5650000000000001,0.8838461538461538,1.3461538461538463,0.62,0.6633333333333333,1.1257692307692309,1.0,1.1666666666666667,1.4230769230769231,0.524444444444445,0.5547222222222227,1.1341025641025637,1.0,1.0,1.2948717948717947,0.5486666666666725,0.665333333333339,1.0136611721611772,1.0666666666666662,1.4000000000000001,1.3115384615384615
44133,2025-07-02,0.77,0.53,2,1.0,0.7000000000000001,2.0,0.6550000000000009,1.0,0.5650000000000047,1.0,1.0051999999999999,0.655,0.5650000000000001,0.8896,1.36,0.65,0.6633333333333333,1.1552,1.0,1.1666666666666667,1.44,0.5516666666666673,0.5547222222222227,1.1638666666666662,1.0,1.0,1.3066666666666666,0.5490000000000059,0.665333333333339,1.0389276190476242,1.0,1.4000000000000001,1.324
44133,2025-07-05,0.53,0.53,1,0.0,0.77,2.0,0.725000000000001,1.5,0.588333333333338,1.1666666666666667,1.0152,0.605,0.5483333333333333,0.89,1.4,0.665,0.5683333333333334,1.1536,1.5,1.1666666666666667,1.48,0.6375000000000008,0.5472222222222228,1.1674666666666662,1.0,1.0,1.3066666666666666,0.5535000000000054,0.6288333333333388,1.0424876190476242,1.0,1.2666666666666666,1.324
44133,2025-07-06,0.53,0.53,1,1.0,0.53,1.0,0.6500000000000009,1.5,0.6400000000000048,1.1666666666666667,1.0168000000000001,0.53,0.6,0.8916,1.4,0.7350000000000001,0.5916666666666667,1.1636,2.0,1.3333333333333333,1.52,0.690000000000001,0.5630555555555563,1.174466666666666,1.25,1.0833333333333333,1.3266666666666667,0.5766666666666715,0.5845555555555609,1.0450609523809575,1.0833333333333326,1.1611111111111112,1.3306666666666667
44133,2025-07-07,0.85,0.85,1,1.0,0.53,1.0,0.6100000000000007,1.3333333333333333,0.6350000000000048,1.1666666666666667,1.0308000000000002,0.53,0.595,0.9056000000000001,1.4,0.6666666666666666,0.6433333333333334,1.1652,1.6666666666666667,1.3333333333333333,1.52,0.6766666666666676,0.6005555555555563,1.177133333333333,1.3333333333333333,1.1666666666666667,1.3466666666666667,0.5977777777777827,0.5732222222222274,1.0503409523809575,1.1111111111111105,1.088888888888889,1.3373333333333335
44133,2025-07-08,0.9,0.5,2,1.0,0.85,1.0,0.6366666666666673,1.0,0.6650000000000048,1.1666666666666667,1.0504,0.6366666666666667,0.625,0.9252000000000001,1.4,0.61,0.6383333333333333,1.1792,1.3333333333333333,1.3333333333333333,1.52,0.6616666666666675,0.6238888888888897,1.1856666666666662,1.4444444444444444,1.222222222222222,1.36,0.6211111111111159,0.5877222222222273,1.0571809523809574,1.1666666666666667,1.0833333333333333,1.344
44133,2025-07-09,0.96,0.53,2,1.0,0.9,2.0,0.7600000000000007,1.3333333333333333,0.7100000000000048,1.3333333333333333,1.0748,0.6266666666666666,0.6033333333333334,0.9336,1.44,0.6366666666666666,0.6683333333333333,1.1987999999999999,1.0,1.3333333333333333,1.52,0.6322222222222229,0.6494444444444453,1.1973999999999996,1.2777777777777777,1.222222222222222,1.36,0.6466666666666717,0.6058888888888938,1.0659142857142907,1.1666666666666667,1.1111111111111112,1.3506666666666667
44133,2025-07-11,0.88,0.67,2,0.0,0.96,2.0,0.9033333333333339,1.6666666666666667,0.7566666666666714,1.5,1.0703846153846155,0.6266666666666666,0.5783333333333333,0.918076923076923,1.4615384615384615,0.7599999999999999,0.7133333333333334,1.1873076923076922,1.3333333333333333,1.5,1.5384615384615385,0.6688888888888895,0.6727777777777786,1.1805769230769227,1.222222222222222,1.2777777777777777,1.358974358974359,0.6700000000000049,0.6338888888888936,1.0522252747252798,1.2222222222222217,1.1666666666666667,1.35
44133,2025-07-16,0.82,0.57,2,0.0,0.88,2.0,0.9133333333333339,2.0,0.7742857142857184,1.5714285714285714,0.7715384615384615,0.5666666666666667,0.5914285714285714,0.6111538461538462,1.5,0.9033333333333333,0.7485714285714286,0.7815384615384615,1.6666666666666667,1.5714285714285714,1.5384615384615385,0.7666666666666672,0.7057142857142865,1.2028205128205125,1.3333333333333333,1.3333333333333335,1.3846153846153846,0.7105555555555605,0.6514285714285762,1.0647893772893824,1.3333333333333328,1.2142857142857142,1.3692307692307693
44133,2025-07-17,0.52,0.52,1,1.0,0.82,2.0,0.8866666666666673,2.0,0.7814285714285755,1.5714285714285714,0.7733333333333333,0.59,0.5971428571428571,0.6096296296296296,1.5185185185185186,0.9133333333333334,0.7742857142857142,0.7851851851851852,2.0,1.5714285714285714,1.5555555555555556,0.8588888888888895,0.7426190476190484,1.1920987654320983,1.6666666666666667,1.4761904761904763,1.4074074074074074,0.7469841269841316,0.6813265306122496,1.0540299823633208,1.4682539682539677,1.2959183673469388,1.3767195767195768
44133,2025-07-18,0.52,0.52,1,1.0,0.52,1.0,0.7400000000000005,1.6666666666666667,0.780000000000004,1.5714285714285714,0.76,0.5866666666666666,0.5957142857142858,0.5962962962962963,1.5185185185185186,0.8866666666666667,0.7814285714285715,0.7951851851851851,2.0,1.5714285714285714,1.5925925925925926,0.9011111111111116,0.7657142857142863,0.9045679012345675,1.888888888888889,1.5476190476190477,1.4444444444444444,0.7707936507936551,0.7089115646258549,1.0091199294532676,1.5476190476190472,1.3537414965986394,1.397883597883598
44133,2025-07-19,0.91,0.91,1,1.0,0.52,1.0,0.6200000000000007,1.3333333333333333,0.7785714285714327,1.5714285714285714,0.7659259259259259,0.5366666666666666,0.5942857142857143,0.6022222222222223,1.5185185185185186,0.7400000000000001,0.78,0.7818518518518518,1.6666666666666667,1.5714285714285714,1.5925925925925926,0.8466666666666672,0.7785714285714292,0.7554938271604933,1.8888888888888886,1.5714285714285714,1.4691358024691357,0.7785714285714328,0.7289115646258547,0.9612680776014157,1.5714285714285714,1.4115646258503403,1.4190476190476191
44133,2025-07-24,1.13,0.6,2,0.0,0.91,1.0,0.6500000000000007,1.0,0.7871428571428611,1.5714285714285714,0.7811111111111111,0.65,0.6028571428571429,0.6174074074074075,1.5185185185185186,0.62,0.7785714285714286,0.7877777777777778,1.3333333333333333,1.5714285714285714,1.5925925925925926,0.7488888888888895,0.7800000000000005,0.7554938271604933,1.6666666666666667,1.5714285714285714,1.4814814814814814,0.7800000000000041,0.7494217687074874,0.9120299823633204,1.5714285714285714,1.4693877551020407,1.4402116402116403
44133,2025-07-25,0.5,0.31,2,1.0,1.13,2.0,0.8533333333333339,1.3333333333333333,0.8200000000000041,1.5714285714285714,0.7877777777777778,0.6766666666666667,0.6171428571428572,0.6192592592592592,1.5185185185185186,0.65,0.7871428571428573,0.802962962962963,1.0,1.5714285714285714,1.5925925925925926,0.6700000000000007,0.7819047619047625,0.758086419753086,1.3333333333333333,1.5714285714285714,1.4814814814814814,0.7819047619047662,0.7668707482993239,0.8620723104056484,1.5714285714285714,1.5272108843537413,1.4613756613756612
44133,2025-07-28,1.11,0.67,2,0.0,0.5,2.0,0.8466666666666672,1.6666666666666667,0.7542857142857183,1.5714285714285714,0.7774074074074073,0.6066666666666667,0.5857142857142856,0.6018518518518519,1.5555555555555556,0.8533333333333334,0.8200000000000001,0.8096296296296297,1.3333333333333333,1.5714285714285714,1.5925925925925926,0.7077777777777784,0.7952380952380959,0.7673456790123453,1.222222222222222,1.5714285714285714,1.4814814814814814,0.7952380952380995,0.7825850340136097,0.8084426807760188,1.5714285714285714,1.5612244897959182,1.475132275132275
44133,2025-07-29,0.32,0.32,1,1.0,1.11,2.0,0.913333333333334,2.0,0.7871428571428611,1.5714285714285714,0.7711111111111111,0.5266666666666667,0.5857142857142856,0.5977777777777779,1.5555555555555556,0.8466666666666667,0.7542857142857142,0.7992592592592593,1.6666666666666667,1.5714285714285714,1.6296296296296295,0.783333333333334,0.7871428571428577,0.7711728395061724,1.3333333333333333,1.5714285714285714,1.4938271604938274,0.7871428571428614,0.7822448979591877,0.7615643738977118,1.5714285714285714,1.5714285714285714,1.4901234567901236
44133,2025-07-30,0.59,0.59,1,1.0,0.32,1.0,0.643333333333334,1.6666666666666667,0.7157142857142897,1.4285714285714286,0.7274074074074074,0.43333333333333335,0.55,0.587037037037037,1.4814814814814814,0.9133333333333334,0.7871428571428571,0.792962962962963,2.0,1.5714285714285714,1.6296296296296295,0.8711111111111117,0.7871428571428577,0.767839506172839,1.6666666666666667,1.5714285714285714,1.5061728395061726,0.7871428571428614,0.7840816326530653,0.7613968253968301,1.5714285714285714,1.5714285714285714,1.4989417989417988
44133,2025-07-31,0.94,0.72,2,1.0,0.59,1.0,0.6733333333333339,1.3333333333333333,0.7257142857142898,1.4285714285714286,0.7092592592592593,0.5266666666666667,0.5599999999999999,0.5796296296296296,1.4444444444444444,0.6433333333333334,0.7157142857142856,0.7492592592592593,1.6666666666666667,1.4285714285714286,1.5555555555555556,0.8011111111111117,0.752380952380953,0.7477160493827156,1.777777777777778,1.5238095238095237,1.493827160493827,0.7523809523809565,0.7746938775510245,0.7548359788359834,1.523809523809523,1.5510204081632655,1.4936507936507937
44147,2025-07-07,0.34,0.34,1,0.0,0.16,1.0,0.45500000000000085,1.0,0.7600000000000047,1.5,0.7257692307692307,0.45500000000000007,0.5666666666666667,0.5911538461538461,1.4615384615384615,0.7150000000000001,0.7483333333333334,0.7365384615384616,1.5,1.5,1.5384615384615385,0.778333333333334,0.754444444444445,0.726987179487179,1.8333333333333335,1.5,1.4615384615384615,0.7514285714285756,0.7738095238095278,0.7484285714285761,1.499999999999999,1.5476190476190477,1.4851648351648352
44147,2025-07-12,0.35,0.35,1,0.0,0.34,1.0,0.46500000000000086,1.0,0.6650000000000047,1.5,0.7023076923076922,0.4650000000000001,0.4716666666666666,0.5753846153846154,1.4230769230769231,0.24,0.6883333333333334,0.731923076923077,1.0,1.5,1.5384615384615385,0.5491666666666675,0.7269444444444452,0.7078205128205124,1.3333333333333335,1.4444444444444446,1.4230769230769231,0.7378571428571474,0.7707142857142899,0.7426593406593452,1.4642857142857135,1.5357142857142858,1.4769230769230768
44148,2025-07-27,0.34,0.34,1,0.0,0.27,1.0,0.34,1.0,0.5720000000000057,1.4,0.6759999999999999,0.34,0.4459999999999999,0.5576,1.36,0.16,0.644,0.7232000000000001,1.0,1.6,1.52,0.45500000000000085,0.742333333333334,0.7053333333333327,1.0,1.5333333333333337,1.413333333333333,0.7600000000000047,0.7674285714285757,0.7333942857142904,1.5,1.5285714285714287,1.4617142857142857
44929,2025-07-02,2.54,1.13,3,1.0,0.63,1.0,0.34,1.0,0.5900000000000072,1.25,0.6779166666666666,0.34,0.4799999999999999,0.5658333333333333,1.3333333333333333,0.16,0.5225000000000001,0.6966666666666668,1.0,1.5,1.4583333333333333,0.45500000000000085,0.714583333333334,0.6987499999999994,1.0,1.5833333333333335,1.3888888888888886,0.7600000000000047,0.7542857142857186,0.7209166666666714,1.5,1.517857142857143,1.4392857142857143
44929,2025-07-03,4.22,1.33,4,1.0,2.54,3.0,2.54,3.0,0.9475000000000071,1.5,0.7545833333333333,1.13,0.595,0.5837500000000001,1.4166666666666667,0.63,0.555,0.6966666666666667,1.0,1.25,1.4166666666666667,0.34,0.5879166666666672,0.6720833333333328,1.0,1.4166666666666667,1.3333333333333333,0.5900000000000072,0.7132142857142907,0.7033571428571478,1.25,1.4375,1.4020833333333333
44929,2025-07-11,0.93,0.93,1,0.0,4.22,4.0,3.380000000000001,3.5,1.922500000000007,2.25,0.8931999999999999,1.23,0.8475,0.6136,1.52,1.585,0.9125000000000001,0.7704,2.0,1.5,1.48,1.44,0.9945833333333338,0.7467999999999995,2.0,1.6666666666666667,1.4,0.7687500000000074,0.7533035714285772,0.7131228571428622,1.3749999999999991,1.4196428571428572,1.406
44929,2025-07-12,1.23,0.7,2,1.0,0.93,1.0,2.563333333333334,2.6666666666666665,2.0075000000000074,2.25,0.8946153846153847,1.1300000000000001,0.9325,0.6257692307692307,1.5,2.4633333333333334,1.8875000000000002,0.903076923076923,2.6666666666666665,2.25,1.5769230769230769,2.086666666666667,1.6787500000000004,0.8480769230769225,2.5,2.125,1.4807692307692308,1.1533333333333406,1.0550000000000064,0.7596373626373677,1.666666666666666,1.625,1.4384615384615385
44929,2025-07-24,4.3,1.69,3,0.0,1.23,2.0,2.1266666666666674,2.3333333333333335,1.852000000000006,2.2,0.9176923076923077,0.9866666666666668,0.8859999999999999,0.6284615384615384,1.5384615384615385,2.563333333333333,1.6960000000000002,0.89,2.6666666666666665,2.0,1.5384615384615385,2.827777777777778,1.8556666666666672,0.9197435897435894,3.0555555555555554,2.2333333333333334,1.5448717948717952,1.6258333333333406,1.2455000000000065,0.8066950549450601,1.9999999999999993,1.75,1.455769230769231
44929,2025-07-25,1.22,0.82,2,1.0,4.3,3.0,2.1533333333333338,2.0,2.644000000000006,2.6,1.0746153846153845,1.1066666666666667,1.156,0.685,1.6153846153846154,2.1266666666666665,1.9100000000000001,0.9130769230769231,2.3333333333333335,2.2,1.5769230769230769,2.690000000000001,2.1900000000000004,0.9773076923076918,2.8333333333333335,2.5,1.5961538461538463,1.9273333333333404,1.4639000000000069,0.8450796703296753,2.233333333333333,1.89,1.4711538461538463
44929,2025-07-26,1.08,0.61,2,1.0,1.22,2.0,2.2500000000000004,2.3333333333333335,2.4066666666666716,2.5,1.1,1.07,1.0999999999999999,0.6950000000000001,1.6538461538461537,2.1533333333333333,2.308333333333333,1.07,2.0,2.3333333333333335,1.6538461538461537,2.281111111111112,2.1838888888888897,1.0437820512820508,2.3333333333333335,2.4166666666666665,1.6346153846153846,2.16783333333334,1.6605833333333402,0.9195412087912138,2.3499999999999996,2.0083333333333333,1.5096153846153846
44929,2025-07-31,3.34,1.83,2,0.0,1.08,2.0,2.2000000000000006,2.3333333333333335,2.2171428571428615,2.4285714285714284,1.1157692307692306,1.04,1.03,0.6926923076923077,1.6923076923076923,2.25,2.152857142857143,1.0953846153846154,2.3333333333333335,2.2857142857142856,1.6923076923076923,2.176666666666667,2.193333333333334,1.1122435897435894,2.2222222222222228,2.4047619047619047,1.685897435897436,2.300888888888895,1.7671666666666732,0.9910283882783933,2.433333333333333,2.0785714285714287,1.5596153846153844
